BER_power,Iteration,Accuracy,Tacc,Precision,Recall,Confidence,Sub-Confidence,Acc_50
1x10^-5,0,0.7591,0.9472,0.7598875721593676,0.7591,0.8393324613571167,0.7488633394241333,0.7265999913215637
1x10^-5,1,0.7591,0.9472,0.7598875721593676,0.7591,0.8393324613571167,0.7488633394241333,0.7265999913215637
1x10^-5,2,0.7591,0.9472,0.7598875721593676,0.7591,0.8393324613571167,0.7488633394241333,0.7265999913215637
1x10^-5,3,0.7472,0.9449,0.7516290893831695,0.7472,0.8341535925865173,0.7411289811134338,0.7170999646186829
1x10^-5,4,0.7591,0.9472,0.7598875721593676,0.7591,0.8393324613571167,0.7488633394241333,0.7265999913215637
1x10^-5,5,0.7563,0.9477,0.7585425107364638,0.7563,0.8374074697494507,0.7460977435112,0.722599983215332
1x10^-5,6,0.7591,0.9472,0.7598875721593676,0.7591,0.8393324613571167,0.7488633394241333,0.7265999913215637
1x10^-5,7,0.7591,0.9472,0.7598875721593676,0.7591,0.8393324613571167,0.7488633394241333,0.7265999913215637
5x10^-5,0,0.6982,0.9223,0.7194968635533254,0.6981999999999999,0.8013426661491394,0.6975687742233276,0.6602999567985535
5x10^-5,1,0.6906,0.9185,0.7252914418995964,0.6906,0.7924550771713257,0.6863416433334351,0.648099958896637
5x10^-5,2,0.6876,0.9142,0.7179230062811354,0.6875999999999999,0.789754331111908,0.6835438013076782,0.6451999545097351
5x10^-5,3,0.7128,0.9291,0.7308398829428948,0.7128,0.8049446940422058,0.7045281529426575,0.6732000112533569
5x10^-5,4,0.576,0.8492,0.6816370902812485,0.5760000000000001,0.7301545143127441,0.6035256385803223,0.5198999643325806
5x10^-5,5,0.5549,0.8145,0.7052353224071009,0.5549,0.7633717656135559,0.6419116258621216,0.5167999863624573
5x10^-5,6,0.7073,0.9295,0.7324870443944809,0.7073,0.8049561977386475,0.702950119972229,0.6668999791145325
5x10^-5,7,0.6669,0.909,0.7255096645471585,0.6668999999999999,0.7913384437561035,0.6823378801345825,0.6276999711990356
1x10^-4,0,0.3126,0.7245,0.7389364501656678,0.31260000000000004,0.8299968838691711,0.7287747263908386,0.2928999960422516
1x10^-4,1,0.4809,0.7757,0.6727700220898492,0.4809,0.710331916809082,0.5750615000724792,0.4307999908924103
1x10^-4,2,0.6524,0.9017,0.7074927654427302,0.6524000000000001,0.7730371952056885,0.6593472957611084,0.6035999655723572
1x10^-4,3,0.6148,0.8704,0.7108728109271882,0.6148,0.7517672181129456,0.6312891244888306,0.5640000104904175
1x10^-4,4,0.5775,0.8578,0.6877354311884573,0.5775,0.7450975775718689,0.6206950545310974,0.5259000062942505
1x10^-4,5,0.5457,0.8154,0.6735254650399977,0.5457,0.7033706307411194,0.5746750831604004,0.4869000017642975
1x10^-4,6,0.6521,0.9044,0.7086255569741338,0.6520999999999999,0.7751873135566711,0.6614004969596863,0.6096999645233154
1x10^-4,7,0.4828,0.7798,0.6895045654911306,0.4828,0.7026762366294861,0.5691784620285034,0.43209999799728394
5x10^-4,0,0.0408,0.1777,0.12470309982069505,0.0408,0.6942645311355591,0.541428804397583,0.033799998462200165
5x10^-4,1,0.017,0.0852,0.021278412744455827,0.017,0.9091803431510925,0.8314311504364014,0.01679999940097332
5x10^-4,2,0.0357,0.1176,0.05793600380222375,0.0357,0.7583304643630981,0.5943477153778076,0.032899998128414154
5x10^-4,3,0.0457,0.2205,0.16909759809921285,0.045700000000000005,0.7670459747314453,0.6370744705200195,0.03889999911189079
5x10^-4,4,0.0713,0.2101,0.22363397783764008,0.07130000000000002,0.5951710343360901,0.4268104135990143,0.052299998700618744
5x10^-4,5,0.0263,0.1013,0.04147493309533072,0.0263,0.7373232245445251,0.5847070217132568,0.02369999885559082
5x10^-4,6,0.0372,0.1565,0.0749780725995766,0.0372,0.8490515351295471,0.7652907967567444,0.033799998462200165
5x10^-4,7,0.0129,0.1065,0.0381290566058838,0.0129,0.9511702060699463,0.9214015007019043,0.011899999342858791
