BER_power,Iteration,Accuracy,Tacc,Precision,Recall,Confidence,Sub-Confidence,Acc_50
-5,0,0.7479,0.9462,0.749239482657842,0.7478999999999999,0.7619618773460388,0.655081570148468,0.6743999719619751
-5,1,0.7479,0.9462,0.749239482657842,0.7478999999999999,0.7619618773460388,0.655081570148468,0.6743999719619751
-5,2,0.7479,0.9462,0.749239482657842,0.7478999999999999,0.7619618773460388,0.655081570148468,0.6743999719619751
-5,3,0.7479,0.9462,0.749239482657842,0.7478999999999999,0.7619618773460388,0.655081570148468,0.6743999719619751
-5,4,0.7479,0.9462,0.749239482657842,0.7478999999999999,0.7619618773460388,0.655081570148468,0.6743999719619751
-5,5,0.7367,0.9425,0.7393233136028211,0.7367,0.7540484070777893,0.6460793614387512,0.6631999611854553
-5,6,0.7479,0.9462,0.749239482657842,0.7478999999999999,0.7619618773460388,0.655081570148468,0.6743999719619751
-5,7,0.7478,0.9457,0.749782424581757,0.7478,0.7626246809959412,0.6558427214622498,0.6748999953269958
-5,8,0.7469,0.9467,0.7477454451307061,0.7469,0.7608493566513062,0.6537023782730103,0.6721000075340271
-5,9,0.7485,0.9462,0.7498082057358199,0.7484999999999999,0.7621466517448425,0.6553787589073181,0.6741999983787537
-4,0,0.6386,0.8937,0.6728616199173673,0.6386,0.659588634967804,0.5361748933792114,0.5392999649047852
-4,1,0.7079,0.926,0.725991072217725,0.7079,0.7323726415634155,0.6217449307441711,0.62909996509552
-4,2,0.735,0.9418,0.741911741027162,0.735,0.7578096389770508,0.6503158807754517,0.6672999858856201
-4,3,0.737,0.9411,0.7420608663664068,0.737,0.746969997882843,0.6375350952148438,0.6574999690055847
-4,4,0.6351,0.8939,0.6803407510441593,0.6351000000000001,0.6925704479217529,0.5684640407562256,0.5501999855041504
-4,5,0.7364,0.9435,0.7402426370597525,0.7364,0.754694938659668,0.646632194519043,0.6653000116348267
-4,6,0.7336,0.9425,0.7421359024648476,0.7336000000000001,0.7534641027450562,0.643772304058075,0.6588999629020691
-4,7,0.7262,0.9371,0.7373721802691259,0.7262000000000001,0.7477275729179382,0.6371366381645203,0.6541000008583069
-4,8,0.7261,0.9358,0.7358086944316563,0.7261,0.7410236597061157,0.6301924586296082,0.6444999575614929
-4,9,0.7316,0.9438,0.7369710634824498,0.7316000000000001,0.7582868933677673,0.6500558853149414,0.6639999747276306
