BER_power,Iteration,Accuracy,Tacc,Precision,Recall,Confidence,Sub-Confidence,Acc_50
1x10^-5,0,0.7556,0.9474,0.7568001784989551,0.7556,0.8633840084075928,0.7790051698684692,0.7355999946594238
1x10^-5,1,0.7556,0.9474,0.7568001784989551,0.7556,0.8633840084075928,0.7790051698684692,0.7355999946594238
1x10^-5,2,0.7556,0.9474,0.7568001784989551,0.7556,0.8633840084075928,0.7790051698684692,0.7355999946594238
1x10^-5,3,0.7556,0.9474,0.7568001784989551,0.7556,0.8633840084075928,0.7790051698684692,0.7355999946594238
1x10^-5,4,0.7556,0.9474,0.7568001784989551,0.7556,0.8633840084075928,0.7790051698684692,0.7355999946594238
1x10^-5,5,0.7556,0.9474,0.7568001784989551,0.7556,0.8633840084075928,0.7790051698684692,0.7355999946594238
1x10^-5,6,0.7556,0.9474,0.7568001784989551,0.7556,0.8633840084075928,0.7790051698684692,0.7355999946594238
1x10^-5,7,0.7556,0.9474,0.7568001784989551,0.7556,0.8633840084075928,0.7790051698684692,0.7355999946594238
5x10^-5,0,0.6531,0.8883,0.7148537187381585,0.6531,0.8060842752456665,0.6986188292503357,0.6193999648094177
5x10^-5,1,0.5962,0.8607,0.6897744693601439,0.5962000000000001,0.7815622091293335,0.6674526929855347,0.5613999962806702
5x10^-5,2,0.6622,0.8967,0.6976404243550411,0.6622,0.8199583888053894,0.7185265421867371,0.6358000040054321
5x10^-5,3,0.5809,0.8533,0.6864507704138533,0.5809000000000001,0.7677420377731323,0.6489684581756592,0.5410000085830688
5x10^-5,4,0.5705,0.8297,0.6726291807306864,0.5705,0.7523749470710754,0.629464864730835,0.5274999737739563
5x10^-5,5,0.5433,0.8341,0.6608589213306084,0.5433,0.7696335911750793,0.6471355557441711,0.5055999755859375
5x10^-5,6,0.4671,0.7279,0.6670310977031133,0.46709999999999996,0.7552156448364258,0.628961980342865,0.4366999864578247
5x10^-5,7,0.6127,0.8696,0.6988551503273881,0.6127,0.8027104735374451,0.6926836371421814,0.5827999711036682
1x10^-4,0,0.2332,0.5675,0.6502955785286951,0.23320000000000002,0.8131771087646484,0.705699622631073,0.21549999713897705
1x10^-4,1,0.3578,0.6403,0.6056244558187525,0.3578,0.7126527428627014,0.5720475316047668,0.32659998536109924
1x10^-4,2,0.4269,0.7129,0.6878679898197791,0.4269,0.7164781093597412,0.5819790363311768,0.3840000033378601
1x10^-4,3,0.1879,0.5011,0.5712520455916589,0.18789999999999998,0.7214962244033813,0.5798329710960388,0.1622999906539917
1x10^-4,4,0.1352,0.4232,0.4981969219343388,0.1352,0.8468492031097412,0.7462600469589233,0.12269999831914902
1x10^-4,5,0.2926,0.5745,0.5875174565307784,0.2926,0.6844924688339233,0.5315143465995789,0.257099986076355
1x10^-4,6,0.2145,0.5399,0.6010076140165508,0.2145,0.7677344083786011,0.639026939868927,0.19359999895095825
1x10^-4,7,0.3641,0.6426,0.6531395224604861,0.3641,0.7354607582092285,0.6009467840194702,0.3351999819278717
5x10^-4,0,0.0172,0.0854,0.02590116220383952,0.017200000000000003,0.8348560929298401,0.7214362621307373,0.01529999915510416
5x10^-4,1,0.0136,0.0735,0.006907579726953737,0.013600000000000001,0.8012348413467407,0.6829077005386353,0.01209999993443489
5x10^-4,2,0.0184,0.0775,0.016855524121551557,0.0184,0.8416901230812073,0.7350090146064758,0.016999999061226845
5x10^-4,3,0.016,0.0729,0.017589282856891646,0.016,0.8845228552818298,0.7979044914245605,0.01549999974668026
5x10^-4,4,0.012,0.0597,0.0022669825364628323,0.012000000000000002,0.8742849230766296,0.7829341292381287,0.011699999682605267
5x10^-4,5,0.021,0.0882,0.012274026029882985,0.020999999999999998,0.7865071296691895,0.6547062397003174,0.01899999938905239
5x10^-4,6,0.0268,0.102,0.01648288371625696,0.0268,0.7984557747840881,0.6706231236457825,0.024799998849630356
5x10^-4,7,0.0177,0.0791,0.037709505775510695,0.017700000000000004,0.7975428104400635,0.6682698726654053,0.016200000420212746
