BER_power,Iteration,Accuracy,Tacc,Precision,Recall,Confidence,Sub-Confidence,Acc_50
5x10^-4,0,0.2302,0.499,0.5410494101119943,0.23020000000000004,0.5129609107971191,0.3708237409591675,0.15330000221729279
5x10^-4,1,0.2552,0.4929,0.5515037810031705,0.2552,0.4285091161727905,0.29677876830101013,0.1516999900341034
