BER_power,Iteration,Accuracy,Tacc,Precision,Recall,Confidence,Sub-Confidence,Acc_50
1x10^-5,0,0.7479,0.9462,0.749239482657842,0.7479,0.761961877346039,0.655081570148468,0.674399971961975
1x10^-5,1,0.7479,0.9462,0.749239482657842,0.7479,0.761961877346039,0.655081570148468,0.674399971961975
1x10^-5,2,0.7479,0.9462,0.749239482657842,0.7479,0.761961877346039,0.655081570148468,0.674399971961975
1x10^-5,3,0.7479,0.9462,0.749239482657842,0.7479,0.761961877346039,0.655081570148468,0.674399971961975
1x10^-5,4,0.7479,0.9462,0.749239482657842,0.7479,0.761961877346039,0.655081570148468,0.674399971961975
1x10^-5,5,0.7367,0.9425,0.739323313602821,0.7367,0.754048407077789,0.646079361438751,0.663199961185455
1x10^-5,6,0.7479,0.9462,0.749239482657842,0.7479,0.761961877346039,0.655081570148468,0.674399971961975
1x10^-5,7,0.7478,0.9457,0.749782424581757,0.7478,0.762624680995941,0.65584272146225,0.674899995326996
1x10^-5,8,0.7469,0.9467,0.747745445130706,0.7469,0.760849356651306,0.65370237827301,0.672100007534027
1x10^-5,9,0.7485,0.9462,0.74980820573582,0.7485,0.762146651744843,0.655378758907318,0.674199998378754
5x10^-5,0,0.7185,0.9334,0.730630782141156,0.7185,0.749051690101624,0.639364898204804,0.649999976158142
5x10^-5,1,0.7399,0.9437,0.744639478442386,0.7399,0.756721377372742,0.648181438446045,0.665499985218048
5x10^-5,2,0.733,0.9404,0.740307886598947,0.733,0.747197985649109,0.637835085391998,0.653800010681152
5x10^-5,3,0.7423,0.9448,0.74433655696141,0.7423,0.761319696903229,0.654348254203796,0.674399971961975
5x10^-5,4,0.7403,0.9442,0.743657564100551,0.7403,0.756291449069977,0.648368060588837,0.666399955749512
5x10^-5,5,0.7413,0.9443,0.74306078436554,0.7413,0.760533511638641,0.654020309448242,0.670199990272522
5x10^-5,6,0.7395,0.9419,0.747483407630583,0.7395,0.758683979511261,0.650359749794006,0.668199956417084
5x10^-5,7,0.7369,0.943,0.743281490616673,0.7369,0.757902383804321,0.650508224964142,0.665799975395203
5x10^-5,8,0.7411,0.9426,0.74586778112243,0.7411,0.754626154899597,0.645758986473084,0.66509997844696
5x10^-5,9,0.74,0.9451,0.743556196453909,0.74,0.752371668815613,0.643982589244843,0.663399994373322
1x10^-4,0,0.6386,0.8937,0.672861619917367,0.6386,0.659588634967804,0.536174893379211,0.539299964904785
1x10^-4,1,0.7079,0.926,0.725991072217725,0.7079,0.732372641563416,0.621744930744171,0.62909996509552
1x10^-4,2,0.735,0.9418,0.741911741027162,0.735,0.757809638977051,0.650315880775452,0.66729998588562
1x10^-4,3,0.737,0.9411,0.742060866366407,0.737,0.746969997882843,0.637535095214844,0.657499969005585
1x10^-4,4,0.6351,0.8939,0.680340751044159,0.6351,0.692570447921753,0.568464040756226,0.55019998550415
1x10^-4,5,0.7364,0.9435,0.740242637059753,0.7364,0.754694938659668,0.646632194519043,0.665300011634827
1x10^-4,6,0.7336,0.9425,0.742135902464848,0.7336,0.753464102745056,0.643772304058075,0.658899962902069
1x10^-4,7,0.7262,0.9371,0.737372180269126,0.7262,0.747727572917938,0.63713663816452,0.654100000858307
1x10^-4,8,0.7261,0.9358,0.735808694431656,0.7261,0.741023659706116,0.630192458629608,0.644499957561493
1x10^-4,9,0.7316,0.9438,0.73697106348245,0.7316,0.758286893367767,0.650055885314941,0.663999974727631
5x10^-4,1,0.5582,0.8341,0.640098579870012,0.5582,0.603370547294617,0.472843796014786,0.442499995231628
5x10^-4,2,0.598,0.8691,0.648420233209112,0.598,0.617291510105133,0.491384387016296,0.477299988269806
5x10^-4,3,0.5198,0.8117,0.622381644831564,0.5198,0.590810477733612,0.455959320068359,0.405299991369247
5x10^-4,4,0.4697,0.7736,0.63368835954481,0.4697,0.567513346672058,0.431877344846725,0.357899993658066
5x10^-4,5,0.3456,0.6497,0.608596692049522,0.3456,0.507822751998901,0.358482450246811,0.23819999396801
5x10^-4,6,0.6255,0.8838,0.691379516505123,0.6255,0.655756175518036,0.529784142971039,0.520099997520447
5x10^-4,7,0.4148,0.7425,0.677703549843456,0.4148,0.618822157382965,0.480945914983749,0.336099982261658
5x10^-4,8,0.4216,0.811,0.730443433319798,0.4216,0.77202033996582,0.670722782611847,0.365699976682663
5x10^-4,9,0.5557,0.8414,0.629252670465049,0.5557,0.63026636838913,0.498372167348862,0.459899991750717
